m,branch,qz_center,gui_L,final_L,gui_background_density,final_data_density,pixel_count,delta_L,delta_density
1,-,1.0787640703006987,1.1640625,1.1640625,69.78969860811794,69.78969860811794,346.0,0.0,0.0
1,-,1.1028974946922132,1.1901041666666667,1.1901041666666667,70.68663626809195,70.68663626809195,349.0,0.0,0.0
1,-,1.1270309190837278,1.2161458333333335,1.2161458333333335,71.45918191470564,71.45918191470564,354.0,0.0,0.0
1,-,1.151164343475242,1.2421875,1.2421875,75.72102842272373,75.72102842272373,356.0,0.0,0.0
1,-,1.1752977678667567,1.2682291666666667,1.2682291666666667,74.48062494164768,74.48062494164768,360.0,0.0,0.0
1,-,1.1994311922582712,1.2942708333333335,1.2942708333333335,63.22252005036762,63.22252005036762,361.0,0.0,0.0
1,-,1.2235646166497856,1.3203125,1.3203125,52.26954182066979,52.26954182066979,365.0,0.0,0.0
1,-,1.2476980410413,1.3463541666666667,1.3463541666666667,45.495471664757076,45.495471664757076,369.0,0.0,0.0
1,-,1.2718314654328147,1.3723958333333335,1.3723958333333335,44.52936173846158,44.52936173846158,370.0,0.0,0.0
1,-,1.2959648898243294,1.3984375000000004,1.3984375000000004,44.87371238923248,44.87371238923248,376.0,0.0,0.0
1,-,1.3200983142158438,1.4244791666666667,1.4244791666666667,47.352167070740705,47.352167070740705,378.0,0.0,0.0
1,-,1.3442317386073581,1.4505208333333333,1.4505208333333333,44.460533495691536,44.460533495691536,380.0,0.0,0.0
1,-,1.368365162998873,1.4765625000000002,1.4765625000000002,36.614501570928,36.614501570928,388.0,0.0,0.0
1,-,1.3924985873903872,1.5026041666666667,1.5026041666666667,32.92482857130119,32.92482857130119,388.0,0.0,0.0
1,-,1.4166320117819016,1.5286458333333333,1.5286458333333333,30.907513893889234,30.907513893889234,398.0,0.0,0.0
1,-,1.4407654361734163,1.5546875000000002,1.5546875000000002,32.242400421374064,32.242400421374064,394.0,0.0,0.0
1,-,1.4648988605649307,1.5807291666666667,1.5807291666666667,33.914550220734405,33.914550220734405,405.0,0.0,0.0
1,-,1.4890322849564452,1.6067708333333335,1.6067708333333335,31.297650148929417,31.297650148929417,405.0,0.0,0.0
